             0	   2.453467e-01  -2.507135e-01
0	   2.453467e-01  -2.507135e-01
0.0025	   2.453467e-01  -2.507135e-01
0.0025	   2.453467e-01  -2.507135e-01
0.005	   2.453467e-01  -2.507135e-01
0.005	   2.453467e-01  -2.507135e-01
0.0075	   2.453467e-01  -2.507135e-01
0.0075	   2.453467e-01  -2.507135e-01
0.01	   2.453467e-01  -2.507135e-01
0.01	   2.453467e-01  -2.507135e-01
0.0125	   2.453467e-01  -2.507134e-01
0.0125	   2.453467e-01  -2.507134e-01
0.015	   2.453467e-01  -2.507134e-01
0.015	   2.453467e-01  -2.507134e-01
0.0175	   2.453467e-01  -2.507134e-01
0.0175	   2.453467e-01  -2.507134e-01
0.02	   2.453467e-01  -2.507134e-01
0.02	   2.453467e-01  -2.507134e-01
0.0225	   2.453468e-01  -2.507134e-01
0.0225	   2.453468e-01  -2.507134e-01
0.025	   2.453468e-01  -2.507134e-01
0.025	   2.453468e-01  -2.507134e-01
0.0275	   2.453468e-01  -2.507133e-01
0.0275	   2.453468e-01  -2.507133e-01
0.03	   2.453468e-01  -2.507133e-01
0.03	   2.453468e-01  -2.507133e-01
0.0325	   2.453469e-01  -2.507133e-01
0.0325	   2.453469e-01  -2.507133e-01
0.035	   2.453469e-01  -2.507132e-01
0.035	   2.453469e-01  -2.507132e-01
0.0375	   2.453470e-01  -2.507132e-01
0.0375	   2.453470e-01  -2.507132e-01
0.04	   2.453470e-01  -2.507132e-01
0.04	   2.453470e-01  -2.507132e-01
0.0425	   2.453470e-01  -2.507131e-01
0.0425	   2.453470e-01  -2.507131e-01
0.045	   2.453471e-01  -2.507131e-01
0.045	   2.453471e-01  -2.507131e-01
0.0475	   2.453471e-01  -2.507130e-01
0.0475	   2.453471e-01  -2.507130e-01
0.05	   2.453472e-01  -2.507130e-01
0.05	   2.453472e-01  -2.507130e-01
0.0525	   2.453472e-01  -2.507129e-01
0.0525	   2.453472e-01  -2.507129e-01
0.055	   2.453473e-01  -2.507129e-01
0.055	   2.453473e-01  -2.507129e-01
0.0575	   2.453474e-01  -2.507128e-01
0.0575	   2.453474e-01  -2.507128e-01
0.06	   2.453474e-01  -2.507127e-01
0.06	   2.453474e-01  -2.507127e-01
0.0625	   2.453475e-01  -2.507127e-01
0.0625	   2.453475e-01  -2.507127e-01
0.065	   2.453476e-01  -2.507126e-01
0.065	   2.453476e-01  -2.507126e-01
0.0675	   2.453476e-01  -2.507125e-01
0.0675	   2.453476e-01  -2.507125e-01
0.07	   2.453477e-01  -2.507124e-01
0.07	   2.453477e-01  -2.507124e-01
0.0725	   2.453478e-01  -2.507124e-01
0.0725	   2.453478e-01  -2.507124e-01
0.075	   2.453479e-01  -2.507123e-01
0.075	   2.453479e-01  -2.507123e-01
0.0775	   2.453480e-01  -2.507122e-01
0.0775	   2.453480e-01  -2.507122e-01
0.08	   2.453481e-01  -2.507121e-01
0.08	   2.453481e-01  -2.507121e-01
0.0825	   2.453482e-01  -2.507120e-01
0.0825	   2.453482e-01  -2.507120e-01
0.085	   2.453483e-01  -2.507119e-01
0.085	   2.453483e-01  -2.507119e-01
0.0875	   2.453484e-01  -2.507118e-01
0.0875	   2.453484e-01  -2.507118e-01
0.09	   2.453485e-01  -2.507117e-01
0.09	   2.453485e-01  -2.507117e-01
0.0925	   2.453486e-01  -2.507116e-01
0.0925	   2.453486e-01  -2.507116e-01
0.095	   2.453487e-01  -2.507115e-01
0.095	   2.453487e-01  -2.507115e-01
0.0975	   2.453488e-01  -2.507113e-01
0.0975	   2.453488e-01  -2.507113e-01
0.1	   2.453490e-01  -2.507112e-01
0.1	   2.453490e-01  -2.507112e-01
0.1	   2.453490e-01  -2.507112e-01
0.1025	   2.453491e-01  -2.507111e-01
0.1025	   2.453491e-01  -2.507111e-01
0.1025	   2.453491e-01  -2.507111e-01
0.105	   2.453492e-01  -2.507109e-01
0.105	   2.453492e-01  -2.507109e-01
0.1075	   2.453494e-01  -2.507108e-01
0.1075	   2.453494e-01  -2.507108e-01
0.11	   2.453495e-01  -2.507106e-01
0.11	   2.453495e-01  -2.507106e-01
0.1125	   2.453497e-01  -2.507105e-01
0.1125	   2.453497e-01  -2.507105e-01
0.115	   2.453498e-01  -2.507103e-01
0.115	   2.453498e-01  -2.507103e-01
0.1175	   2.453500e-01  -2.507101e-01
0.1175	   2.453500e-01  -2.507101e-01
0.12	   2.453502e-01  -2.507099e-01
0.12	   2.453502e-01  -2.507099e-01
0.1225	   2.453504e-01  -2.507098e-01
0.1225	   2.453504e-01  -2.507098e-01
0.125	   2.453506e-01  -2.507096e-01
0.125	   2.453506e-01  -2.507096e-01
0.1275	   2.453508e-01  -2.507094e-01
0.1275	   2.453508e-01  -2.507094e-01
0.13	   2.453510e-01  -2.507091e-01
0.13	   2.453510e-01  -2.507091e-01
0.1325	   2.453512e-01  -2.507089e-01
0.1325	   2.453512e-01  -2.507089e-01
0.135	   2.453515e-01  -2.507087e-01
0.135	   2.453515e-01  -2.507087e-01
0.1375	   2.453517e-01  -2.507084e-01
0.1375	   2.453517e-01  -2.507084e-01
0.14	   2.453520e-01  -2.507081e-01
0.14	   2.453520e-01  -2.507081e-01
0.1425	   2.453523e-01  -2.507079e-01
0.1425	   2.453523e-01  -2.507079e-01
0.145	   2.453526e-01  -2.507076e-01
0.145	   2.453526e-01  -2.507076e-01
0.1475	   2.453529e-01  -2.507072e-01
0.1475	   2.453529e-01  -2.507072e-01
0.15	   2.453532e-01  -2.507069e-01
0.15	   2.453532e-01  -2.507069e-01
0.1525	   2.453536e-01  -2.507065e-01
0.1525	   2.453536e-01  -2.507065e-01
0.155	   2.453540e-01  -2.507062e-01
0.155	   2.453540e-01  -2.507062e-01
0.1575	   2.453544e-01  -2.507058e-01
0.1575	   2.453544e-01  -2.507058e-01
0.16	   2.453548e-01  -2.507053e-01
0.16	   2.453548e-01  -2.507053e-01
0.1625	   2.453553e-01  -2.507049e-01
0.1625	   2.453553e-01  -2.507049e-01
0.165	   2.453557e-01  -2.507044e-01
